,Year,Timesteps,Region,Technology,Carrier,Value
312,2020,1,reg1,Diesel_supply,Diesel,0.0
313,2020,2,reg1,Diesel_supply,Diesel,0.0
314,2020,3,reg1,Diesel_supply,Diesel,0.0
315,2020,4,reg1,Diesel_supply,Diesel,0.0
316,2020,5,reg1,Diesel_supply,Diesel,0.0
317,2020,6,reg1,Diesel_supply,Diesel,0.0
318,2020,7,reg1,Diesel_supply,Diesel,0.0
319,2020,8,reg1,Diesel_supply,Diesel,0.0
320,2020,9,reg1,Diesel_supply,Diesel,0.0
321,2020,10,reg1,Diesel_supply,Diesel,0.0
322,2020,11,reg1,Diesel_supply,Diesel,0.0
323,2020,12,reg1,Diesel_supply,Diesel,0.0
324,2020,13,reg1,Diesel_supply,Diesel,0.0
325,2020,14,reg1,Diesel_supply,Diesel,0.0
326,2020,15,reg1,Diesel_supply,Diesel,0.0
327,2020,16,reg1,Diesel_supply,Diesel,0.0
328,2020,17,reg1,Diesel_supply,Diesel,0.0
329,2020,18,reg1,Diesel_supply,Diesel,0.0
330,2020,19,reg1,Diesel_supply,Diesel,0.0
331,2020,20,reg1,Diesel_supply,Diesel,89.1915085514099
332,2020,21,reg1,Diesel_supply,Diesel,0.0
333,2020,22,reg1,Diesel_supply,Diesel,0.0
334,2020,23,reg1,Diesel_supply,Diesel,0.0
335,2020,24,reg1,Diesel_supply,Diesel,0.0
336,2021,1,reg1,Diesel_supply,Diesel,0.0
337,2021,2,reg1,Diesel_supply,Diesel,0.0
338,2021,3,reg1,Diesel_supply,Diesel,0.0
339,2021,4,reg1,Diesel_supply,Diesel,0.0
340,2021,5,reg1,Diesel_supply,Diesel,0.0
341,2021,6,reg1,Diesel_supply,Diesel,0.0
342,2021,7,reg1,Diesel_supply,Diesel,0.0
343,2021,8,reg1,Diesel_supply,Diesel,0.0
344,2021,9,reg1,Diesel_supply,Diesel,0.0
345,2021,10,reg1,Diesel_supply,Diesel,0.0
346,2021,11,reg1,Diesel_supply,Diesel,0.0
347,2021,12,reg1,Diesel_supply,Diesel,0.0
348,2021,13,reg1,Diesel_supply,Diesel,0.0
349,2021,14,reg1,Diesel_supply,Diesel,0.0
